id,split,filled_emp_length
797405,test,3
797544,test,3
798762,test,6
798828,test,5
798929,test,1
798961,test,6
799135,test,10
799149,test,9
799271,test,9
799383,test,9
799426,test,2
799585,test,10
799594,test,4
799704,test,10
799790,test,1
799847,test,3
799994,test,1
800122,test,4
800239,test,0
800264,test,4
800282,test,7
800987,test,8
801037,test,4
801137,test,8
801181,test,0
801243,test,5
801304,test,10
801412,test,1
801461,test,5
801564,test,3
801839,test,5
802348,test,7
802810,test,10
802988,test,6
803159,test,7
803352,test,0
803600,test,3
803924,test,0
804030,test,10
804512,test,0
804831,test,1
806010,test,2
806151,test,10
806215,test,3
806491,test,1
806504,test,10
806824,test,10
806869,test,5
806913,test,0
807005,test,5
807020,test,10
807095,test,5
807393,test,0
807500,test,1
807513,test,7
807734,test,10
807968,test,10
808015,test,8
808311,test,4
808459,test,5
808496,test,2
808562,test,4
808650,test,5
809142,test,10
809231,test,8
809235,test,8
809298,test,10
809934,test,10
810107,test,8
810326,test,10
810333,test,0
810587,test,4
810669,test,6
810895,test,4
811100,test,0
811269,test,10
811406,test,10
811497,test,4
811633,test,8
812145,test,10
812202,test,1
812314,test,2
812337,test,10
812452,test,7
812521,test,5
812571,test,4
812619,test,7
812718,test,10
813575,test,2
814509,test,2
814523,test,5
814939,test,6
814948,test,10
815104,test,3
815146,test,10
815174,test,3
815607,test,4
815728,test,10
816278,test,10
816765,test,2
816845,test,5
817312,test,2
817669,test,4
818395,test,10
818594,test,4
818925,test,10
819512,test,3
819603,test,0
819721,test,6
819865,test,4
820115,test,6
820385,test,10
820425,test,3
820530,test,10
820903,test,6
820914,test,4
820930,test,2
820983,test,4
821369,test,10
821507,test,2
821694,test,5
821838,test,10
821846,test,10
821938,test,2
822118,test,7
822548,test,1
822685,test,4
822688,test,6
822747,test,10
822981,test,1
822998,test,10
823579,test,10
823784,test,1
823833,test,10
824566,test,4
824609,test,3
824890,test,8
824902,test,10
824978,test,6
825283,test,0
825660,test,2
825826,test,5
825936,test,10
826126,test,4
826135,test,5
826733,test,0
826922,test,2
827937,test,0
828007,test,1
828138,test,7
828169,test,2
828254,test,3
828482,test,10
828499,test,10
828609,test,2
828995,test,1
829020,test,0
829099,test,4
829193,test,5
829229,test,3
829393,test,0
829417,test,10
829797,test,10
829895,test,6
829918,test,0
830027,test,2
830870,test,10
831169,test,3
831232,test,3
831622,test,5
832424,test,10
832734,test,3
832835,test,4
833037,test,1
833315,test,5
833396,test,10
833744,test,6
833763,test,10
834431,test,10
834559,test,3
834690,test,10
834791,test,10
834971,test,10
834976,test,3
835018,test,9
835127,test,10
835172,test,10
835351,test,4
835703,test,4
836157,test,6
836201,test,5
836330,test,10
836641,test,1
836932,test,4
837078,test,2
837679,test,4
837748,test,3
837755,test,8
838088,test,3
838123,test,9
838158,test,10
838188,test,6
838277,test,8
838307,test,6
838376,test,10
838602,test,8
838960,test,1
838974,test,5
839042,test,6
839167,test,0
839640,test,7
839671,test,4
839744,test,2
839774,test,0
840388,test,10
841001,test,4
841071,test,7
841329,test,6
841642,test,2
842052,test,10
842058,test,0
842073,test,3
842083,test,3
842102,test,10
842322,test,1
842372,test,2
842402,test,10
842490,test,2
844002,test,5
844320,test,0
844407,test,7
844621,test,1
844763,test,6
844956,test,2
845122,test,3
845166,test,6
845501,test,10
845948,test,10
846016,test,10
846040,test,10
846262,test,3
846309,test,4
846333,test,7
846807,test,5
847213,test,4
847773,test,1
847946,test,10
848204,test,10
848273,test,2
848746,test,10
848821,test,10
848890,test,10
849137,test,0
849425,test,10
849634,test,10
849806,test,0
850095,test,1
850174,test,0
850595,test,2
850652,test,10
850974,test,2
851224,test,5
851356,test,7
851706,test,5
851770,test,2
851790,test,5
851986,test,10
852189,test,10
852422,test,4
852632,test,3
852764,test,8
852809,test,10
852898,test,2
853105,test,3
853305,test,3
853391,test,0
853470,test,6
853805,test,2
853829,test,4
854409,test,10
854486,test,0
854565,test,3
854955,test,2
855224,test,6
855448,test,5
855468,test,1
855768,test,10
856178,test,6
856629,test,4
856698,test,3
857174,test,2
857264,test,4
857313,test,3
857614,test,2
857618,test,4
857879,test,3
858164,test,2
858453,test,0
859848,test,6
860071,test,2
860236,test,10
860856,test,10
861308,test,0
861767,test,10
861878,test,10
861889,test,7
861979,test,1
862035,test,4
862295,test,1
863327,test,3
863350,test,4
863398,test,10
863602,test,2
863853,test,10
864008,test,10
864035,test,3
864135,test,4
864147,test,3
864188,test,3
864228,test,5
864314,test,3
864325,test,10
864475,test,0
864494,test,1
864733,test,0
864979,test,4
865626,test,6
865995,test,1
866005,test,10
866174,test,4
866493,test,8
866894,test,2
867150,test,10
867295,test,10
867508,test,2
867595,test,1
868012,test,3
868017,test,10
868438,test,3
869019,test,2
869165,test,10
869898,test,1
870037,test,1
870140,test,10
870911,test,3
871158,test,6
871263,test,10
871642,test,9
871679,test,5
872250,test,1
872282,test,10
872341,test,10
872910,test,5
873211,test,8
873341,test,10
873570,test,8
874326,test,10
875025,test,7
875112,test,3
875115,test,1
875569,test,10
875768,test,4
875979,test,2
877227,test,5
877471,test,10
877615,test,6
877642,test,10
878288,test,6
878553,test,10
878571,test,1
878599,test,10
878872,test,2
879349,test,4
879369,test,0
879386,test,10
879452,test,4
879516,test,7
879872,test,10
880114,test,1
880210,test,0
880696,test,6
880822,test,6
881823,test,1
881875,test,10
882193,test,2
882226,test,3
882355,test,10
882465,test,4
882741,test,0
882960,test,4
883067,test,6
883173,test,7
883216,test,10
883431,test,2
883605,test,3
883894,test,10
883986,test,4
884019,test,1
884366,test,6
884582,test,9
884856,test,2
885002,test,2
885009,test,9
885250,test,10
885280,test,5
885922,test,10
886395,test,2
886504,test,6
886900,test,5
887079,test,6
887713,test,10
887836,test,5
888223,test,2
888296,test,6
888356,test,5
889741,test,4
889794,test,6
890401,test,10
890515,test,6
890538,test,9
890620,test,4
890699,test,2
890786,test,10
890803,test,4
890805,test,6
890935,test,10
891090,test,2
892505,test,5
892563,test,8
892816,test,1
893013,test,10
893159,test,10
893983,test,3
894021,test,4
894186,test,10
904400,test,5
906464,test,8
918917,test,5
920743,test,10
925654,test,10
927235,test,9
929326,test,6
949778,test,10
949951,test,6
951409,test,4
951716,test,1
954345,test,10
956756,test,3
965311,test,0
965579,test,10
965746,test,8
965918,test,10
965937,test,10
966145,test,2
966310,test,10
966724,test,10
966840,test,4
967192,test,4
967217,test,6
967609,test,8
967756,test,10
967801,test,3
967850,test,10
967857,test,3
967959,test,4
968392,test,0
968398,test,5
968685,test,4
968700,test,0
968702,test,6
968798,test,10
968920,test,10
968973,test,10
969536,test,8
969557,test,10
969624,test,1
969733,test,5
970057,test,2
970386,test,5
970574,test,5
971404,test,3
971536,test,10
972106,test,0
972129,test,4
972130,test,5
972592,test,10
972687,test,10
973024,test,10
973293,test,9
973383,test,2
973403,test,4
973435,test,2
973469,test,0
973561,test,4
973884,test,9
974392,test,5
974653,test,10
974819,test,5
974929,test,8
974941,test,4
975777,test,6
975798,test,0
976164,test,5
976878,test,2
976906,test,8
977277,test,2
977327,test,2
977789,test,10
978077,test,5
978511,test,10
978549,test,2
978584,test,3
978812,test,5
979090,test,9
979169,test,5
979858,test,5
979863,test,10
980293,test,10
980522,test,10
980552,test,10
981456,test,1
981458,test,1
981482,test,0
981604,test,7
981976,test,4
982161,test,1
982256,test,10
983669,test,0
984107,test,10
984791,test,5
985135,test,4
985220,test,3
985314,test,1
985357,test,5
985545,test,6
985800,test,6
985909,test,7
986214,test,0
986347,test,3
986416,test,6
986451,test,7
986844,test,10
987145,test,10
987663,test,9
987825,test,5
987890,test,10
988131,test,10
988132,test,8
988204,test,4
989169,test,10
989641,test,6
989786,test,5
990324,test,2
990430,test,2
990527,test,0
990789,test,10
990813,test,5
991009,test,7
991463,test,10
991612,test,8
991819,test,5
991964,test,10
992218,test,7
993162,test,0
993754,test,10
994110,test,1
994249,test,8
994468,test,0
994486,test,10
994506,test,5
994926,test,1
994969,test,5
995236,test,3
995299,test,1
995819,test,10
996074,test,2
996412,test,1
996550,test,8
996814,test,1
996881,test,8
996889,test,8
996919,test,10
997273,test,10
997954,test,3
998014,test,10
998097,test,2
998530,test,6
998559,test,2
999170,test,4
999179,test,6
999250,test,3
999425,test,2
999666,test,5
999681,test,7
999763,test,4
1000030,test,6
1000124,test,5
1000304,test,6
1000321,test,4
1000396,test,10
1000594,test,0
1000816,test,9
1000967,test,4
1001046,test,7
1001151,test,10
1001258,test,10
1001335,test,4
1001365,test,3
1001539,test,9
1001630,test,10
1002142,test,10
1002189,test,0
1002440,test,10
1002443,test,8
1002862,test,10
1002882,test,8
1003208,test,7
1003771,test,10
1003972,test,2
1003986,test,4
1004114,test,6
1004136,test,6
1004229,test,6
1004826,test,1
1004936,test,4
1005627,test,10
1005763,test,10
1005977,test,5
1006073,test,10
1006114,test,2
1006579,test,9
1006607,test,10
1006771,test,10
1007014,test,7
1007126,test,9
1007695,test,3
1007751,test,2
1007997,test,10
1008057,test,5
1008635,test,0
1008709,test,6
1008716,test,0
1008802,test,5
1008959,test,1
1009120,test,3
1009294,test,1
1009413,test,6
1009453,test,0
1009595,test,8
1010121,test,2
1010204,test,2
1010321,test,10
1010440,test,2
1010594,test,2
1010685,test,2
1010776,test,3
1010812,test,3
1010894,test,4
1010998,test,0
1011130,test,1
1011256,test,2
1011268,test,3
1012019,test,4
1012022,test,2
1012300,test,6
1012777,test,0
1012794,test,6
1012810,test,5
1012953,test,3
1012964,test,10
1013143,test,6
1014495,test,6
1014826,test,10
1014937,test,2
1015102,test,3
1015237,test,10
1015398,test,10
1015409,test,1
1015514,test,6
1016054,test,1
1016107,test,0
1016245,test,5
1016330,test,3
1016405,test,10
1016483,test,3
1016554,test,0
1016604,test,1
1016680,test,3
1017041,test,1
1017589,test,3
1017849,test,1
1018045,test,2
1018242,test,2
1018707,test,5
1018880,test,10
1019333,test,10
1019807,test,4
1019978,test,0
1020342,test,10
1020640,test,3
1020765,test,3
1020863,test,3
1021379,test,7
1021832,test,10
1021935,test,3
1022057,test,10
1022152,test,8
1022317,test,6
1022827,test,8
1022829,test,2
1022961,test,5
1023172,test,3
1023802,test,10
1023946,test,0
1024083,test,10
1024122,test,2
1024126,test,1
1024480,test,5
1024798,test,5
1024864,test,6
1025055,test,4
1025163,test,7
1025555,test,2
1025579,test,6
1025734,test,3
1025947,test,10
1025950,test,3
1026174,test,4
1026191,test,10
1026192,test,5
1026242,test,5
1026271,test,5
1026434,test,7
1026627,test,9
1027783,test,5
1028145,test,10
1029334,test,10
1029359,test,3
1030004,test,2
1030264,test,7
1030413,test,10
1030625,test,4
1030660,test,9
1030728,test,2
1030869,test,2
1031255,test,6
1031500,test,0
1031978,test,6
1032214,test,3
1032251,test,3
1032337,test,10
1032357,test,0
1032392,test,8
1032475,test,10
1032577,test,5
1033033,test,10
1033444,test,5
1033565,test,10
1033590,test,2
1033854,test,4
1033954,test,4
1034692,test,4
1034757,test,10
1034807,test,8
1034832,test,2
1034932,test,7
1034948,test,10
1035363,test,10
1035402,test,10
1035817,test,10
1036112,test,2
1036416,test,2
1036674,test,10
1036707,test,1
1036749,test,6
1037135,test,4
1037258,test,4
1037813,test,5
1037880,test,3
1037882,test,2
1038126,test,4
1038180,test,2
1038607,test,10
1038609,test,0
1038617,test,4
1039258,test,10
1039849,test,10
1040236,test,4
1040256,test,8
1040538,test,0
1040679,test,7
1040729,test,5
1040932,test,0
1041115,test,10
1041270,test,10
1041507,test,10
1041534,test,0
1041802,test,10
1042138,test,6
1042384,test,9
1042392,test,6
1042914,test,8
1043332,test,2
1044042,test,8
1044701,test,0
1044826,test,1
1045100,test,7
1045401,test,10
1045515,test,2
1045519,test,2
1045540,test,5
1045885,test,4
1045902,test,10
1045966,test,1
1046029,test,10
1046442,test,10
1046616,test,5
1046822,test,3
1047124,test,1
1047168,test,2
1047209,test,7
1047217,test,5
1047552,test,6
1047765,test,8
1047906,test,0
1047951,test,2
1048015,test,10
1048132,test,7
1048162,test,1
1048248,test,5
1048279,test,5
1048337,test,8
1048423,test,1
1048475,test,10
1048535,test,7
1048659,test,0
1048874,test,10
1049180,test,5
1049225,test,4
1049385,test,1
1049528,test,4
1049562,test,5
1049691,test,7
1051124,test,4
1051341,test,10
1051764,test,6
1051809,test,6
1052168,test,10
1052184,test,3
1052220,test,7
1052247,test,2
1052329,test,7
1052871,test,2
1053090,test,0
1053217,test,8
1053454,test,0
1053529,test,10
1054408,test,10
1054445,test,8
1054453,test,0
1055163,test,6
1055535,test,4
1055636,test,5
1055653,test,2
1055696,test,10
1055723,test,2
1055838,test,1
1055994,test,8
1056163,test,8
1056261,test,10
1056298,test,8
1056770,test,7
1056799,test,10
1056866,test,0
1056889,test,9
1057201,test,3
1057204,test,1
1057239,test,8
1057314,test,3
1057323,test,2
1057350,test,3
1057726,test,6
1057776,test,2
1058059,test,10
1058085,test,1
1058123,test,1
1058519,test,1
1058600,test,1
1058814,test,6
1058828,test,1
1058892,test,2
1058917,test,5
1058924,test,0
1059157,test,2
1059282,test,4
1059291,test,10
1059311,test,7
1059319,test,4
1059409,test,7
1059457,test,1
1059486,test,6
1059502,test,10
1059525,test,0
1059874,test,10
1060167,test,5
1060411,test,1
1060714,test,2
1060851,test,3
1061547,test,6
1061609,test,0
1061661,test,0
1062401,test,6
1062508,test,3
1062555,test,2
1062614,test,10
1062654,test,4
1062864,test,5
1062929,test,3
1063040,test,0
1063121,test,5
1063447,test,10
1063751,test,5
1064126,test,5
1064366,test,6
1064558,test,4
1064623,test,6
1064635,test,0
1064770,test,7
1064793,test,7
1065016,test,2
1065304,test,10
1065484,test,10
1065486,test,6
1065648,test,6
1065709,test,6
1065721,test,10
1066061,test,9
1066232,test,10
1066344,test,10
1066437,test,10
1066520,test,5
1066706,test,6
1066763,test,2
1067038,test,8
1067172,test,10
1067265,test,1
1067794,test,8
1067919,test,4
1068335,test,2
1068528,test,6
1068885,test,5
1069314,test,9
1069842,test,9
1069888,test,3
1070153,test,4
1071059,test,3
1071820,test,6
1072023,test,6
1072790,test,4
1073028,test,10
1073129,test,8
1073197,test,9
1073710,test,3
1074569,test,6
1074986,test,1
1075805,test,0
1076017,test,5
1076112,test,10
1076316,test,10
1076995,test,4
1077190,test,10
1077430,test,0
1078101,test,5
1078162,test,2
1078205,test,10
1078231,test,8
1078244,test,10
1078504,test,2
1079108,test,10
1079158,test,5
1079326,test,10
1079476,test,3
1079605,test,10
1079782,test,0
1079862,test,2
1080263,test,10
1080285,test,4
1080387,test,10
1080677,test,2
1080813,test,3
1081337,test,10
1081428,test,10
1081431,test,0
1081513,test,10
1081972,test,3
1082419,test,4
1082812,test,4
1083052,test,10
1083125,test,10
1083158,test,6
1083416,test,4
1083717,test,0
1083804,test,5
1084065,test,9
1084245,test,0
1084249,test,10
1084337,test,1
1084404,test,2
1085886,test,7
1086623,test,3
1087164,test,2
1087368,test,8
1087593,test,3
1088033,test,7
1088391,test,6
1088666,test,2
1088883,test,10
1089587,test,1
1089600,test,10
1089662,test,1
1089853,test,10
1091077,test,5
1091168,test,1
1091178,test,2
1091499,test,8
1091591,test,9
1091672,test,10
1091726,test,3
1091767,test,7
1092503,test,1
1092665,test,9
1092744,test,3
1093049,test,7
1093085,test,3
1093355,test,1
1093471,test,10
1093656,test,4
1094119,test,0
1095682,test,10
1096092,test,9
1096410,test,3
1096425,test,8
1096426,test,6
1096895,test,6
1097060,test,3
1097184,test,10
1097617,test,10
1097677,test,2
1097766,test,1
1097801,test,9
1097883,test,0
1097990,test,6
1098153,test,6
1098366,test,6
1098614,test,0
1098634,test,10
1098911,test,0
1098946,test,2
1099045,test,6
1099168,test,0
1099180,test,10
1099230,test,6
1099296,test,10
1099356,test,7
1099444,test,1
1099526,test,0
1099532,test,10
1099569,test,6
1099614,test,7
1099657,test,10
1100277,test,3
1100283,test,10
1100315,test,5
1100379,test,4
1100679,test,10
1100827,test,9
1101359,test,1
1101367,test,2
1101381,test,10
1101577,test,0
1101610,test,5
1101639,test,10
1102017,test,5
1102135,test,2
1102217,test,10
1102310,test,7
1102533,test,2
1102590,test,10
1102593,test,6
1103768,test,7
1104030,test,6
1104658,test,2
1104987,test,3
1105024,test,10
1105495,test,1
1105670,test,8
1105733,test,8
1105884,test,1
1105989,test,3
1106103,test,0
1106486,test,10
1106603,test,8
1106792,test,5
1106807,test,10
1106815,test,3
1106838,test,9
1107068,test,9
1107086,test,6
1107162,test,4
1107177,test,4
1107389,test,5
1107844,test,3
1108268,test,5
1108623,test,2
1108876,test,10
1108922,test,3
1108999,test,10
1109284,test,4
1109407,test,7
1109629,test,7
1109636,test,3
1109652,test,4
1109653,test,7
1109667,test,4
1109734,test,1
1109920,test,4
1110223,test,0
1110272,test,10
1110376,test,10
1110425,test,6
1110498,test,4
